datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,detail_eng,detail
2012/6/1 13:00,2,0,1,1,29.52,34.09,70,19.9995,76,240,316,P1,42
2012/6/1 14:00,2,0,1,3,29.52,34.09,66,19.0012,55,199,254,P1,42
2012/6/1 15:00,2,0,1,3,29.52,34.09,66,19.0012,45,213,258,P1,42
2012/6/1 16:00,2,0,1,3,30.34,34.09,58,30.0026,36,186,222,P1,42
2012/6/1 17:00,2,0,1,3,28.7,32.575,70,16.9979,25,202,227,Q1,43
2012/6/1 18:00,2,0,1,3,25.42,28.03,88,23.9994,10,100,110,Q1,43
2012/6/1 19:00,2,0,1,3,25.42,28.03,88,23.9994,4,41,45,Q1,43
2012/6/1 20:00,2,0,1,3,25.42,27.275,94,16.9979,1,38,39,R1,44
2012/6/1 21:00,2,0,1,3,26.24,29.545,78,16.9979,12,73,85,R1,44
2012/6/1 22:00,2,0,1,3,24.6,27.275,88,8.9981,1,22,23,S1,45
2012/6/1 23:00,2,0,1,3,24.6,27.275,88,8.9981,6,67,73,S1,45
2012/6/2 00:00,2,0,0,2,22.96,26.515,83,8.9981,5,81,86,T1,46
2012/6/2 01:00,2,0,0,2,22.96,26.515,83,7.0015,15,61,76,T1,46
2012/6/2 02:00,2,0,0,2,22.14,25.76,88,0,3,38,41,T1,46
2012/6/2 03:00,2,0,0,1,22.96,26.515,73,16.9979,8,18,26,U1,47
2012/6/2 04:00,2,0,0,1,22.14,25.76,68,19.0012,2,11,13,U1,47
2012/6/2 05:00,2,0,0,1,20.5,24.24,72,12.998,1,11,12,U1,47
2012/6/2 06:00,2,0,0,2,20.5,24.24,77,12.998,5,31,36,U1,47
2012/6/2 07:00,2,0,0,1,21.32,25,72,7.0015,9,77,86,V1,48
2012/6/2 08:00,2,0,0,1,22.14,25.76,64,11.0014,30,180,210,W1,49
2012/6/2 09:00,2,0,0,1,22.96,26.515,60,16.9979,89,243,332,X1,50
2012/6/2 10:00,2,0,0,1,24.6,31.06,53,19.9995,145,348,493,X1,50
2012/6/2 11:00,2,0,0,1,23.78,27.275,46,19.0012,179,357,536,X1,50
2012/6/2 12:00,2,0,0,1,25.42,31.06,43,23.9994,250,418,668,Y1,51
2012/6/2 13:00,2,0,0,1,25.42,31.06,41,16.9979,279,400,679,Y1,51
2012/6/2 14:00,2,0,0,1,26.24,31.06,38,19.9995,259,388,647,Y1,51
2012/6/2 15:00,2,0,0,1,26.24,31.06,38,16.9979,297,405,702,Y1,51
2012/6/2 16:00,2,0,0,1,26.24,31.06,38,16.9979,275,369,644,Y1,51
2012/6/2 17:00,2,0,0,1,26.24,31.06,36,0,248,338,586,Y1,51
2012/6/2 18:00,2,0,0,1,26.24,31.06,36,0,171,341,512,Z1,52
2012/6/2 19:00,2,0,0,1,26.24,31.06,36,11.0014,185,369,554,Z1,52
2012/6/2 20:00,2,0,0,1,25.42,31.06,35,19.0012,139,260,399,Z1,52
2012/6/2 21:00,2,0,0,1,24.6,31.06,40,7.0015,96,220,316,Z1,52
2012/6/2 22:00,2,0,0,1,23.78,27.275,46,8.9981,52,176,228,Z1,52
2012/6/2 23:00,2,0,0,1,22.96,26.515,52,7.0015,53,185,238,Z1,52
2012/6/3 00:00,2,0,0,1,22.14,25.76,60,11.0014,27,142,169,Z1,52
2012/6/3 01:00,2,0,0,1,22.14,25.76,56,8.9981,21,100,121,A2,53
2012/6/3 02:00,2,0,0,1,21.32,25,59,7.0015,22,67,89,A2,53
2012/6/3 03:00,2,0,0,1,21.32,25,63,7.0015,16,34,50,B2,54
2012/6/3 04:00,2,0,0,1,20.5,24.24,72,6.0032,1,12,13,B2,54
2012/6/3 05:00,2,0,0,1,20.5,24.24,68,0,1,11,12,B2,54
2012/6/3 06:00,2,0,0,1,18.86,22.725,82,7.0015,6,16,22,B2,54
2012/6/3 07:00,2,0,0,1,20.5,24.24,68,7.0015,6,29,35,C2,55
2012/6/3 08:00,2,0,0,1,22.14,25.76,60,6.0032,30,110,140,C2,55
2012/6/3 09:00,2,0,0,1,24.6,31.06,46,12.998,70,230,300,D2,56
2012/6/3 10:00,2,0,0,1,25.42,31.06,43,15.0013,127,277,404,E2,57
2012/6/3 11:00,2,0,0,1,26.24,31.06,41,16.9979,199,312,511,F2,58
2012/6/3 12:00,2,0,0,1,27.06,31.06,39,19.9995,276,408,684,F2,58
2012/6/3 13:00,2,0,0,1,27.88,31.82,36,19.0012,265,421,686,F2,58
2012/6/3 14:00,2,0,0,1,27.88,31.82,36,22.0028,267,411,678,F2,58
2012/6/3 15:00,2,0,0,1,28.7,31.82,34,0,236,408,644,F2,58
2012/6/3 16:00,2,0,0,1,28.7,31.82,34,19.9995,226,436,662,F2,58
2012/6/3 17:00,2,0,0,1,28.7,31.82,34,16.9979,192,386,578,F2,58
2012/6/3 18:00,2,0,0,1,28.7,31.82,34,16.9979,153,343,496,E2,57
2012/6/3 19:00,2,0,0,1,27.88,31.82,34,19.0012,116,337,453,G2,59
2012/6/3 20:00,2,0,0,1,27.06,31.06,39,12.998,84,230,314,G2,59
2012/6/3 21:00,2,0,0,1,25.42,31.06,43,11.0014,66,180,246,G2,59
2012/6/3 22:00,2,0,0,1,25.42,31.06,50,26.0027,61,165,226,H2,60
2012/6/3 23:00,2,0,0,1,23.78,27.275,53,7.0015,26,82,108,H2,60
2012/6/4 00:00,2,0,1,1,23.78,27.275,53,0,11,38,49,H2,60
2012/6/4 01:00,2,0,1,3,22.96,26.515,60,11.0014,4,10,14,A,1
2012/6/4 02:00,2,0,1,1,22.96,26.515,60,15.0013,1,10,11,A,1
2012/6/4 03:00,2,0,1,2,22.96,26.515,60,11.0014,0,5,5,A,1
2012/6/4 04:00,2,0,1,1,22.14,25.76,64,6.0032,2,6,8,A,1
2012/6/4 05:00,2,0,1,1,21.32,25,68,0,2,33,35,A,1
2012/6/4 06:00,2,0,1,1,21.32,25,68,0,4,135,139,B,2
2012/6/4 07:00,2,0,1,1,22.96,26.515,60,15.0013,13,504,517,C,3
2012/6/4 08:00,2,0,1,1,24.6,31.06,49,15.0013,22,643,665,D,4
2012/6/4 09:00,2,0,1,1,25.42,31.06,43,19.0012,38,244,282,C,3
2012/6/4 10:00,2,0,1,1,26.24,31.06,41,31.0009,67,120,187,E,5
2012/6/4 11:00,2,0,1,1,26.24,31.06,38,32.9975,71,168,239,E,5
2012/6/4 12:00,2,0,1,1,26.24,31.06,41,30.0026,62,220,282,F,6
2012/6/4 13:00,2,0,1,1,26.24,31.06,41,23.9994,85,189,274,F,6
2012/6/4 14:00,2,0,1,1,25.42,31.06,41,32.9975,84,186,270,F,6
2012/6/4 15:00,2,0,1,1,27.06,31.06,39,19.9995,77,215,292,F,6
2012/6/4 16:00,2,0,1,1,27.06,31.06,39,31.0009,73,375,448,F,6
2012/6/4 17:00,2,0,1,1,26.24,31.06,38,30.0026,101,733,834,G,7
2012/6/4 18:00,2,0,1,1,26.24,31.06,38,26.0027,103,719,822,G,7
2012/6/4 19:00,2,0,1,1,25.42,31.06,38,27.9993,91,554,645,G,7
2012/6/4 20:00,2,0,1,1,24.6,31.06,40,23.9994,71,390,461,H,8
2012/6/4 21:00,2,0,1,1,23.78,27.275,49,16.9979,40,225,265,H,8
2012/6/4 22:00,2,0,1,1,22.96,26.515,52,19.0012,41,127,168,H,8
2012/6/4 23:00,2,0,1,1,23.78,27.275,49,19.9995,8,78,86,I,9
2012/6/5 00:00,2,0,1,1,22.14,25.76,68,27.9993,6,28,34,I,9
2012/6/5 01:00,2,0,1,2,21.32,25,77,22.0028,2,18,20,J,10
2012/6/5 02:00,2,0,1,3,21.32,25,72,19.9995,0,8,8,J,10
2012/6/5 03:00,2,0,1,3,20.5,24.24,82,12.998,0,5,5,J,10
2012/6/5 04:00,2,0,1,3,20.5,24.24,82,12.998,1,4,5,J,10
2012/6/5 05:00,2,0,1,3,19.68,23.485,82,11.0014,1,35,36,J,10
2012/6/5 06:00,2,0,1,1,19.68,23.485,82,16.9979,7,177,184,K,11
2012/6/5 07:00,2,0,1,1,19.68,23.485,77,19.9995,29,540,569,L,12
2012/6/5 08:00,2,0,1,2,19.68,23.485,77,15.0013,30,680,710,M,13
2012/6/5 09:00,2,0,1,2,21.32,25,72,16.9979,50,285,335,L,12
2012/6/5 10:00,2,0,1,2,21.32,25,63,19.9995,58,118,176,N,14
2012/6/5 11:00,2,0,1,2,22.96,26.515,56,12.998,65,162,227,N,14
2012/6/5 12:00,2,0,1,2,22.14,25.76,56,15.0013,45,202,247,O,15
2012/6/5 13:00,2,0,1,2,24.6,31.06,46,11.0014,66,201,267,O,15
2012/6/5 14:00,2,0,1,2,23.78,27.275,46,11.0014,82,194,276,O,15
2012/6/5 15:00,2,0,1,2,23.78,27.275,46,8.9981,54,218,272,O,15
2012/6/5 16:00,2,0,1,1,24.6,31.06,43,12.998,91,382,473,O,15
2012/6/5 17:00,2,0,1,1,24.6,31.06,43,0,86,764,850,P,16
2012/6/5 18:00,2,0,1,1,24.6,31.06,43,12.998,111,679,790,P,16
2012/6/5 19:00,2,0,1,1,23.78,27.275,46,16.9979,68,445,513,P,16
2012/6/5 20:00,2,0,1,1,22.96,26.515,49,15.0013,44,371,415,Q,17
2012/6/5 21:00,2,0,1,1,22.14,25.76,56,11.0014,30,253,283,Q,17
2012/6/5 22:00,2,0,1,1,22.96,26.515,52,7.0015,22,171,193,Q,17
2012/6/5 23:00,2,0,1,1,22.14,25.76,56,6.0032,20,93,113,R,18
2012/6/6 00:00,2,0,1,1,21.32,25,59,6.0032,3,46,49,R,18
2012/6/6 01:00,2,0,1,1,21.32,25,68,0,6,21,27,S,19
2012/6/6 02:00,2,0,1,1,20.5,24.24,68,0,4,7,11,S,19
2012/6/6 03:00,2,0,1,1,18.86,22.725,82,0,0,8,8,S,19
2012/6/6 04:00,2,0,1,1,18.86,22.725,82,7.0015,3,7,10,S,19
2012/6/6 05:00,2,0,1,1,19.68,23.485,77,0,1,37,38,S,19
2012/6/6 06:00,2,0,1,1,19.68,23.485,77,0,7,165,172,T,20
2012/6/6 07:00,2,0,1,1,20.5,24.24,72,0,16,531,547,U,21
2012/6/6 08:00,2,0,1,1,22.14,25.76,68,0,31,637,668,V,22
2012/6/6 09:00,2,0,1,1,22.96,26.515,60,6.0032,35,268,303,U,21
2012/6/6 10:00,2,0,1,1,24.6,31.06,46,6.0032,55,148,203,W,23
2012/6/6 11:00,2,0,1,1,25.42,31.06,43,6.0032,65,161,226,W,23
2012/6/6 12:00,2,0,1,1,25.42,31.06,38,0,80,235,315,X,24
2012/6/6 13:00,2,0,1,1,25.42,31.06,41,6.0032,73,230,303,X,24
2012/6/6 14:00,2,0,1,1,26.24,31.06,38,0,111,191,302,X,24
2012/6/6 15:00,2,0,1,1,26.24,31.06,38,0,75,225,300,X,24
2012/6/6 16:00,2,0,1,1,26.24,31.06,41,8.9981,107,345,452,X,24
2012/6/6 17:00,2,0,1,1,25.42,31.06,43,8.9981,72,652,724,Y,25
2012/6/6 18:00,2,0,1,3,24.6,31.06,53,12.998,94,688,782,Y,25
2012/6/6 19:00,2,0,1,1,22.96,26.515,73,19.9995,52,486,538,Y,25
2012/6/6 20:00,2,0,1,1,22.14,25.76,73,19.0012,59,349,408,Z,26
2012/6/6 21:00,2,0,1,1,22.14,25.76,73,11.0014,38,260,298,Z,26
2012/6/6 22:00,2,0,1,1,21.32,25,77,6.0032,27,221,248,Z,26
2012/6/6 23:00,2,0,1,1,21.32,25,77,0,13,110,123,A1,27
2012/6/7 00:00,2,0,1,1,21.32,25,77,8.9981,9,50,59,A1,27
2012/6/7 01:00,2,0,1,1,21.32,25,77,11.0014,5,17,22,B1,28
2012/6/7 02:00,2,0,1,1,21.32,25,77,6.0032,0,12,12,B1,28
2012/6/7 03:00,2,0,1,1,20.5,24.24,77,7.0015,0,5,5,B1,28
2012/6/7 04:00,2,0,1,1,18.86,22.725,88,7.0015,0,6,6,B1,28
2012/6/7 05:00,2,0,1,1,19.68,23.485,82,6.0032,0,34,34,B1,28
2012/6/7 06:00,2,0,1,1,18.86,22.725,88,7.0015,5,165,170,C1,29
2012/6/7 07:00,2,0,1,1,20.5,24.24,82,11.0014,20,506,526,D1,30
2012/6/7 08:00,2,0,1,1,21.32,25,77,0,20,661,681,E1,31
2012/6/7 09:00,2,0,1,1,23.78,27.275,68,0,37,300,337,D1,30
2012/6/7 10:00,2,0,1,1,24.6,30.305,64,6.0032,56,154,210,F1,32
2012/6/7 11:00,2,0,1,1,27.06,31.06,47,15.0013,67,170,237,F1,32
2012/6/7 12:00,2,0,1,1,28.7,31.82,42,0,62,274,336,G1,33
2012/6/7 13:00,2,0,1,1,28.7,31.82,37,19.0012,65,250,315,G1,33
2012/6/7 14:00,2,0,1,1,29.52,32.575,37,16.9979,67,198,265,G1,33
2012/6/7 15:00,2,0,1,1,30.34,32.575,30,0,99,234,333,G1,33
2012/6/7 16:00,2,0,1,1,29.52,32.575,34,15.0013,77,389,466,G1,33
2012/6/7 17:00,2,0,1,1,29.52,32.575,34,16.9979,91,778,869,H1,34
2012/6/7 18:00,2,0,1,1,28.7,31.82,34,19.0012,110,703,813,H1,34
2012/6/7 19:00,2,0,1,1,28.7,31.82,34,19.0012,65,537,602,H1,34
2012/6/7 20:00,2,0,1,1,27.06,31.06,36,19.9995,76,402,478,I1,35
2012/6/7 21:00,2,0,1,1,25.42,31.06,41,22.0028,30,283,313,I1,35
2012/6/7 22:00,2,0,1,1,24.6,31.06,46,11.0014,35,193,228,I1,35
2012/6/7 23:00,2,0,1,1,22.96,26.515,52,8.9981,42,135,177,J1,36
2012/6/8 00:00,2,0,1,1,22.96,26.515,56,11.0014,18,59,77,J1,36
2012/6/8 01:00,2,0,1,1,22.96,26.515,56,11.0014,4,25,29,K1,37
2012/6/8 02:00,2,0,1,1,22.96,26.515,56,0,2,17,19,K1,37
2012/6/8 03:00,2,0,1,1,22.14,25.76,60,6.0032,0,8,8,K1,37
2012/6/8 04:00,2,0,1,1,21.32,25,63,0,1,9,10,K1,37
2012/6/8 05:00,2,0,1,1,20.5,24.24,72,7.0015,1,28,29,K1,37
2012/6/8 06:00,2,0,1,1,21.32,25,68,6.0032,8,131,139,L1,38
2012/6/8 07:00,2,0,1,1,21.32,25,72,7.0015,19,409,428,M1,39
2012/6/8 08:00,2,0,1,1,23.78,27.275,60,6.0032,37,663,700,N1,40
2012/6/8 09:00,2,0,1,1,25.42,31.06,53,11.0014,47,335,382,M1,39
2012/6/8 10:00,2,0,1,1,27.06,31.06,47,16.9979,62,187,249,O1,41
2012/6/8 11:00,2,0,1,1,28.7,31.82,42,16.9979,65,199,264,O1,41
2012/6/8 12:00,2,0,1,1,29.52,32.575,39,22.0028,89,280,369,P1,42
2012/6/8 13:00,2,0,1,1,30.34,32.575,37,16.9979,129,287,416,P1,42
2012/6/8 14:00,2,0,1,1,31.16,33.335,31,26.0027,128,245,373,P1,42
2012/6/8 15:00,2,0,1,1,31.16,33.335,29,19.0012,98,299,397,P1,42
2012/6/8 16:00,2,0,1,1,31.16,33.335,29,19.9995,111,412,523,P1,42
2012/6/8 17:00,2,0,1,1,31.16,33.335,29,12.998,114,679,793,Q1,43
2012/6/8 18:00,2,0,1,1,31.16,33.335,27,15.0013,147,576,723,Q1,43
2012/6/8 19:00,2,0,1,1,30.34,32.575,30,15.0013,95,460,555,Q1,43
2012/6/8 20:00,2,0,1,1,29.52,32.575,32,8.9981,117,291,408,R1,44
2012/6/8 21:00,2,0,1,1,28.7,31.82,37,8.9981,83,256,339,R1,44
2012/6/8 22:00,2,0,1,1,27.88,31.82,41,7.0015,61,230,291,S1,45
2012/6/8 23:00,2,0,1,1,26.24,31.06,57,11.0014,52,163,215,S1,45
2012/6/9 00:00,2,0,0,1,26.24,31.06,53,7.0015,54,152,206,T1,46
2012/6/9 01:00,2,0,0,1,26.24,31.06,53,6.0032,34,89,123,T1,46
2012/6/9 02:00,2,0,0,1,26.24,31.06,50,15.0013,21,68,89,T1,46
2012/6/9 03:00,2,0,0,1,25.42,31.06,57,0,12,28,40,U1,47
2012/6/9 04:00,2,0,0,1,25.42,31.06,57,0,2,6,8,U1,47
2012/6/9 05:00,2,0,0,1,24.6,31.06,56,7.0015,4,15,19,U1,47
2012/6/9 06:00,2,0,0,1,22.96,26.515,64,7.0015,17,63,80,U1,47
2012/6/9 07:00,2,0,0,1,23.78,27.275,64,7.0015,26,61,87,V1,48
2012/6/9 08:00,2,0,0,1,25.42,30.305,61,7.0015,42,202,244,W1,49
2012/6/9 09:00,2,0,0,1,26.24,31.06,57,11.0014,99,241,340,X1,50
2012/6/9 10:00,2,0,0,1,28.7,32.575,51,7.0015,168,298,466,X1,50
2012/6/9 11:00,2,0,0,1,31.16,33.335,35,0,218,351,569,X1,50
2012/6/9 12:00,2,0,0,1,32.8,34.85,29,16.9979,196,335,531,Y1,51
2012/6/9 13:00,2,0,0,1,33.62,34.85,24,19.0012,236,349,585,Y1,51
2012/6/9 14:00,2,0,0,1,33.62,34.85,23,12.998,239,354,593,Y1,51
2012/6/9 15:00,2,0,0,1,34.44,35.605,20,19.9995,218,337,555,Y1,51
2012/6/9 16:00,2,0,0,1,33.62,34.85,24,12.998,219,315,534,Y1,51
2012/6/9 17:00,2,0,0,1,34.44,35.605,24,0,238,257,495,Y1,51
2012/6/9 18:00,2,0,0,1,33.62,34.85,24,15.0013,175,276,451,Z1,52
2012/6/9 19:00,2,0,0,1,32.8,34.85,29,11.0014,128,232,360,Z1,52
2012/6/9 20:00,2,0,0,1,31.16,33.335,35,15.0013,125,238,363,Z1,52
2012/6/9 21:00,2,0,0,1,30.34,32.575,40,12.998,105,211,316,Z1,52
2012/6/9 22:00,2,0,0,1,28.7,32.575,58,11.0014,63,151,214,Z1,52
2012/6/9 23:00,2,0,0,1,27.88,31.82,61,11.0014,69,161,230,Z1,52
2012/6/10 00:00,2,0,0,1,27.06,31.06,69,7.0015,33,125,158,Z1,52
2012/6/10 01:00,2,0,0,1,26.24,30.305,73,8.9981,32,84,116,A2,53
2012/6/10 02:00,2,0,0,1,26.24,30.305,69,8.9981,17,56,73,A2,53
2012/6/10 03:00,2,0,0,1,26.24,30.305,73,7.0015,6,23,29,B2,54
2012/6/10 04:00,2,0,0,1,25.42,29.545,78,6.0032,1,9,10,B2,54
2012/6/10 05:00,2,0,0,1,25.42,30.305,69,6.0032,3,10,13,B2,54
2012/6/10 06:00,2,0,0,1,25.42,29.545,73,0,3,27,30,B2,54
2012/6/10 07:00,2,0,0,1,24.6,28.79,78,7.0015,21,41,62,C2,55
2012/6/10 08:00,2,0,0,1,26.24,30.305,73,6.0032,59,122,181,C2,55
2012/6/10 09:00,2,0,0,1,28.7,32.575,58,0,91,175,266,D2,56
2012/6/10 10:00,2,0,0,1,31.16,34.09,40,7.0015,148,265,413,E2,57
2012/6/10 11:00,2,0,0,1,31.16,34.09,45,6.0032,184,315,499,F2,58
2012/6/10 12:00,2,0,0,1,33.62,35.605,30,0,173,329,502,F2,58
2012/6/10 13:00,2,0,0,1,34.44,36.365,28,8.9981,204,288,492,F2,58
2012/6/10 14:00,2,0,0,1,34.44,36.365,30,8.9981,186,314,500,F2,58
2012/6/10 15:00,2,0,0,1,34.44,36.365,30,15.0013,159,316,475,F2,58
2012/6/10 16:00,2,0,0,1,34.44,37.12,36,19.0012,173,335,508,F2,58
2012/6/10 17:00,2,0,0,1,33.62,37.12,41,19.0012,184,337,521,F2,58
2012/6/10 18:00,2,0,0,1,33.62,36.365,38,15.0013,164,326,490,E2,57
2012/6/10 19:00,2,0,0,1,33.62,35.605,28,19.0012,115,260,375,G2,59
2012/6/10 20:00,2,0,0,1,31.16,34.09,48,11.0014,113,250,363,G2,59
2012/6/10 21:00,2,0,0,1,29.52,34.09,62,11.0014,83,170,253,G2,59
2012/6/10 22:00,2,0,0,1,28.7,32.575,65,11.0014,42,117,159,H2,60
2012/6/10 23:00,2,0,0,1,29.52,33.335,58,7.0015,30,80,110,H2,60
2012/6/11 00:00,2,0,1,1,28.7,32.575,65,7.0015,8,33,41,H2,60
2012/6/11 01:00,2,0,1,1,27.06,31.06,74,11.0014,9,15,24,A,1
2012/6/11 02:00,2,0,1,1,27.06,31.06,74,7.0015,5,12,17,A,1
2012/6/11 03:00,2,0,1,1,26.24,29.545,78,7.0015,2,4,6,A,1
2012/6/11 04:00,2,0,1,1,26.24,29.545,78,8.9981,0,7,7,A,1
2012/6/11 05:00,2,0,1,1,26.24,29.545,78,8.9981,1,36,37,A,1
2012/6/11 06:00,2,0,1,1,25.42,28.79,83,7.0015,8,136,144,B,2
2012/6/11 07:00,2,0,1,1,26.24,29.545,78,7.0015,25,478,503,C,3
2012/6/11 08:00,2,0,1,1,27.06,31.06,74,8.9981,38,613,651,D,4
2012/6/11 09:00,2,0,1,1,28.7,32.575,65,8.9981,57,259,316,C,3
2012/6/11 10:00,2,0,1,1,29.52,34.09,62,11.0014,52,95,147,E,5
2012/6/11 11:00,2,0,1,2,31.16,34.09,48,15.0013,59,143,202,E,5
2012/6/11 12:00,2,0,1,2,32.8,36.365,43,12.998,63,198,261,F,6
2012/6/11 13:00,2,0,1,2,32.8,35.605,41,19.9995,63,185,248,F,6
2012/6/11 14:00,2,0,1,2,33.62,36.365,34,19.0012,66,193,259,F,6
2012/6/11 15:00,2,0,1,1,32.8,35.605,41,23.9994,72,187,259,F,6
2012/6/11 16:00,2,0,1,2,32.8,35.605,41,27.9993,87,340,427,F,6
2012/6/11 17:00,2,0,1,2,32.8,35.605,41,23.9994,85,715,800,G,7
2012/6/11 18:00,2,0,1,2,32.8,36.365,43,19.9995,105,726,831,G,7
2012/6/11 19:00,2,0,1,2,31.16,34.09,48,22.0028,89,507,596,G,7
2012/6/11 20:00,2,0,1,2,30.34,33.335,48,15.0013,61,333,394,H,8
2012/6/11 21:00,2,0,1,2,29.52,33.335,58,12.998,32,218,250,H,8
2012/6/11 22:00,2,0,1,2,29.52,33.335,58,12.998,22,142,164,H,8
2012/6/11 23:00,2,0,1,2,28.7,32.575,58,15.0013,8,72,80,I,9
2012/6/12 00:00,2,0,1,2,28.7,32.575,58,15.0013,2,26,28,I,9
2012/6/12 01:00,2,0,1,2,27.88,31.82,65,11.0014,5,11,16,J,10
2012/6/12 02:00,2,0,1,2,27.88,31.82,65,12.998,0,6,6,J,10
2012/6/12 03:00,2,0,1,2,27.06,31.06,69,16.9979,3,9,12,J,10
2012/6/12 04:00,2,0,1,3,24.6,27.275,88,11.0014,0,4,4,J,10
2012/6/12 05:00,2,0,1,3,24.6,27.275,88,8.9981,1,28,29,J,10
2012/6/12 06:00,2,0,1,2,24.6,27.275,88,8.9981,6,130,136,K,11
2012/6/12 07:00,2,0,1,3,25.42,28.03,88,16.9979,16,287,303,L,12
2012/6/12 08:00,2,0,1,2,25.42,28.03,88,15.0013,15,598,613,M,13
2012/6/12 09:00,2,0,1,2,26.24,28.79,89,19.0012,31,254,285,L,12
2012/6/12 10:00,2,0,1,3,26.24,28.79,89,19.0012,29,96,125,N,14
2012/6/12 11:00,2,0,1,3,27.06,30.305,83,23.9994,8,57,65,N,14
2012/6/12 12:00,2,0,1,3,27.06,30.305,83,16.9979,19,76,95,O,15
2012/6/12 13:00,2,0,1,3,27.06,30.305,83,12.998,11,48,59,O,15
2012/6/12 14:00,2,0,1,3,26.24,28.79,89,16.9979,12,48,60,O,15
2012/6/12 15:00,2,0,1,3,27.06,29.545,89,12.998,22,94,116,O,15
2012/6/12 16:00,2,0,1,2,27.06,29.545,89,19.0012,30,209,239,O,15
2012/6/12 17:00,2,0,1,2,27.06,29.545,89,19.0012,56,625,681,P,16
2012/6/12 18:00,2,0,1,1,27.88,31.82,83,12.998,57,596,653,P,16
2012/6/12 19:00,2,0,1,1,27.88,31.82,83,12.998,47,444,491,P,16
2012/6/12 20:00,2,0,1,1,27.88,31.82,83,12.998,36,350,386,Q,17
2012/6/12 21:00,2,0,1,1,27.88,31.82,83,7.0015,41,233,274,Q,17
2012/6/12 22:00,2,0,1,1,27.06,29.545,94,7.0015,19,188,207,Q,17
2012/6/12 23:00,2,0,1,3,27.06,29.545,94,15.0013,11,78,89,R,18
2012/6/13 00:00,2,0,1,2,27.06,29.545,94,12.998,7,27,34,R,18
2012/6/13 01:00,2,0,1,1,26.24,29.545,78,0,7,21,28,S,19
2012/6/13 02:00,2,0,1,1,25.42,28.79,83,8.9981,0,4,4,S,19
2012/6/13 03:00,2,0,1,1,25.42,28.79,83,12.998,1,7,8,S,19
2012/6/13 04:00,2,0,1,1,24.6,28.03,83,8.9981,1,9,10,S,19
2012/6/13 05:00,2,0,1,1,24.6,28.03,83,12.998,2,38,40,S,19
2012/6/13 06:00,2,0,1,1,24.6,28.03,83,15.0013,6,188,194,T,20
2012/6/13 07:00,2,0,1,1,24.6,28.03,83,19.9995,25,480,505,U,21
2012/6/13 08:00,2,0,1,2,25.42,29.545,73,35.0008,41,672,713,V,22
2012/6/13 09:00,2,0,1,2,26.24,30.305,69,39.0007,54,298,352,U,21
2012/6/13 10:00,2,0,1,2,26.24,30.305,65,27.9993,64,134,198,W,23
2012/6/13 11:00,2,0,1,2,27.06,31.06,54,30.0026,64,182,246,W,23
2012/6/13 12:00,2,0,1,2,27.88,31.82,44,27.9993,93,241,334,X,24
2012/6/13 13:00,2,0,1,2,28.7,31.82,45,26.0027,52,203,255,X,24
2012/6/13 14:00,2,0,1,2,29.52,32.575,37,27.9993,98,222,320,X,24
2012/6/13 15:00,2,0,1,1,29.52,32.575,32,32.9975,65,216,281,X,24
2012/6/13 16:00,2,0,1,1,29.52,32.575,30,32.9975,72,320,392,X,24
2012/6/13 17:00,2,0,1,1,29.52,32.575,32,32.9975,75,782,857,Y,25
2012/6/13 18:00,2,0,1,1,29.52,32.575,32,30.0026,104,640,744,Y,25
2012/6/13 19:00,2,0,1,1,28.7,31.82,34,26.0027,123,548,671,Y,25
2012/6/13 20:00,2,0,1,1,27.88,31.82,36,27.9993,86,362,448,Z,26
2012/6/13 21:00,2,0,1,1,26.24,31.06,44,23.9994,79,317,396,Z,26
2012/6/13 22:00,2,0,1,1,25.42,31.06,50,19.9995,29,209,238,Z,26
2012/6/13 23:00,2,0,1,1,25.42,31.06,50,19.0012,25,128,153,A1,27
2012/6/14 00:00,2,0,1,1,24.6,31.06,53,19.9995,3,45,48,A1,27
2012/6/14 01:00,2,0,1,1,24.6,31.06,56,15.0013,4,17,21,B1,28
2012/6/14 02:00,2,0,1,2,25.42,31.06,53,16.9979,1,8,9,B1,28
2012/6/14 03:00,2,0,1,2,25.42,31.06,53,19.0012,1,4,5,B1,28
2012/6/14 04:00,2,0,1,2,24.6,31.06,56,16.9979,0,6,6,B1,28
2012/6/14 05:00,2,0,1,2,24.6,31.06,56,16.9979,0,40,40,B1,28
2012/6/14 06:00,2,0,1,1,23.78,27.275,60,19.0012,12,169,181,C1,29
2012/6/14 07:00,2,0,1,1,24.6,30.305,60,19.0012,26,480,506,D1,30
2012/6/14 08:00,2,0,1,1,24.6,30.305,64,22.0028,37,682,719,E1,31
2012/6/14 09:00,2,0,1,1,25.42,30.305,61,15.0013,45,312,357,D1,30
2012/6/14 10:00,2,0,1,1,26.24,30.305,65,27.9993,47,132,179,F1,32
2012/6/14 11:00,2,0,1,1,27.06,31.06,57,16.9979,60,168,228,F1,32
2012/6/14 12:00,2,0,1,2,27.06,31.06,61,15.0013,55,210,265,G1,33
2012/6/14 13:00,2,0,1,1,27.88,31.82,57,11.0014,71,213,284,G1,33
2012/6/14 14:00,2,0,1,1,28.7,32.575,54,19.0012,84,214,298,G1,33
2012/6/14 15:00,2,0,1,1,30.34,33.335,48,19.9995,111,213,324,G1,33
